season,week,contestant,voting_rule,judge_score_raw,judge_score_norm,fan_vote_estimate,estimate_type,is_eliminated
10,4,Niecy Nash,percentage,18.0,0.09703504043126684,0.09703504043126684,ratio,False
10,4,Chad Ochocinco,percentage,22.0,0.11859838274932614,0.11859838274932616,ratio,False
10,4,Evan Lysacek,percentage,26.0,0.14016172506738545,0.1401617250673854,ratio,False
10,4,Pamela Anderson,percentage,23.5,0.12668463611859837,0.12668463611859826,ratio,False
10,4,Nicole Scherzinger,percentage,25.0,0.1347708894878706,0.13477088948787064,ratio,False
10,4,Erin Andrews,percentage,19.5,0.10512129380053908,0.10512129380053908,ratio,False
10,4,Kate Gosselin,percentage,16.0,0.0862533692722372,0.08894878706199472,ratio,False
10,4,Jake Pavelka,percentage,19.0,0.10242587601078167,0.10242587601078167,ratio,False
10,5,Niecy Nash,percentage,18.0,0.10404624277456648,0.10404624277456648,ratio,False
10,5,Chad Ochocinco,percentage,18.0,0.10404624277456648,0.10404624277456648,ratio,False
10,5,Evan Lysacek,percentage,27.0,0.15606936416184972,0.15606936416184983,ratio,False
10,5,Pamela Anderson,percentage,21.0,0.12138728323699421,0.12138728323699421,ratio,False
10,5,Nicole Scherzinger,percentage,29.0,0.1676300578034682,0.1676300578034682,ratio,False
10,5,Erin Andrews,percentage,22.0,0.12716763005780346,0.12716763005780327,ratio,False
10,5,Kate Gosselin,percentage,15.0,0.08670520231213873,0.08670520231213873,ratio,True
10,5,Jake Pavelka,percentage,23.0,0.1329479768786127,0.13294797687861284,ratio,False
10,6,Niecy Nash,percentage,25.9998,0.12440137359311731,0.12440137359311733,ratio,False
10,6,Chad Ochocinco,percentage,30.999899999999997,0.148325377166335,0.148325377166335,ratio,False
10,6,Evan Lysacek,percentage,27.0,0.12918703555466454,0.12918703555466457,ratio,False
10,6,Pamela Anderson,percentage,29.9998,0.14354019367528983,0.14354019367528978,ratio,False
10,6,Nicole Scherzinger,percentage,35.9999,0.17224890226905065,0.17224890226905065,ratio,False
10,6,Erin Andrews,percentage,34.0,0.16267997069846646,0.1626799706984664,ratio,False
10,6,Jake Pavelka,percentage,24.999899999999997,0.11961714704307622,0.11961714704307627,ratio,True
10,7,Niecy Nash,percentage,24.5,0.15755627009646303,0.16398713826366554,ratio,False
10,7,Chad Ochocinco,percentage,26.0,0.16720257234726688,0.16720257234726688,ratio,False
10,7,Evan Lysacek,percentage,27.0,0.17363344051446947,0.17363344051446947,ratio,False
10,7,Pamela Anderson,percentage,25.5,0.1639871382636656,0.15755627009646297,ratio,True
10,7,Nicole Scherzinger,percentage,27.0,0.17363344051446947,0.17363344051446947,ratio,False
10,7,Erin Andrews,percentage,25.5,0.1639871382636656,0.1639871382636656,ratio,False
10,8,Niecy Nash,percentage,21.5,0.16996047430830039,0.16996047430830039,ratio,True
10,8,Chad Ochocinco,percentage,22.5,0.17786561264822134,0.17786561264822134,ratio,False
10,8,Evan Lysacek,percentage,26.5,0.20948616600790515,0.20948616600790515,ratio,False
10,8,Nicole Scherzinger,percentage,29.5,0.233201581027668,0.23320158102766797,ratio,False
10,8,Erin Andrews,percentage,26.5,0.20948616600790515,0.20948616600790515,ratio,False
10,9,Chad Ochocinco,percentage,26.0,0.23008849557522124,0.23008849557522124,ratio,True
10,9,Evan Lysacek,percentage,29.5,0.2610619469026549,0.261061946902655,ratio,False
10,9,Nicole Scherzinger,percentage,29.5,0.2610619469026549,0.2610619469026549,ratio,False
10,9,Erin Andrews,percentage,28.0,0.24778761061946902,0.2477876106194689,ratio,False
10,10,Evan Lysacek,percentage,26.888699999999996,0.325268368450467,0.325268368450467,ratio,False
10,10,Nicole Scherzinger,percentage,28.7777,0.3481193038992962,0.34811930389929624,ratio,False
10,10,Erin Andrews,percentage,26.9998,0.32661232765023673,0.32661232765023673,ratio,False
11,1,David Hasselhoff,percentage,15.0,0.06607929515418502,0.06607929515418516,ratio,True
11,1,Florence Henderson,percentage,18.0,0.07929515418502203,0.07929515418502203,ratio,False
11,1,Kyle Massey,percentage,23.0,0.1013215859030837,0.1013215859030837,ratio,False
11,1,Jennifer Grey,percentage,24.0,0.10572687224669604,0.10572687224669607,ratio,False
11,1,Rick Fox,percentage,22.0,0.09691629955947137,0.09691629955947147,ratio,False
11,1,Kurt Warner,percentage,19.0,0.08370044052863436,0.08370044052863433,ratio,False
11,1,Margaret Cho,percentage,15.0,0.06607929515418502,0.06607929515418502,ratio,False
11,1,Michael Bolton,percentage,16.0,0.07048458149779736,0.07048458149779736,ratio,False
11,1,Brandy,percentage,23.0,0.1013215859030837,0.10132158590308372,ratio,False
11,1,The Situation,percentage,15.0,0.06607929515418502,0.06607929515418491,ratio,False
11,1,Audrina Patridge,percentage,19.0,0.08370044052863436,0.08370044052863436,ratio,False
11,1,Bristol Palin,percentage,18.0,0.07929515418502203,0.07929515418502203,ratio,False
11,2,Florence Henderson,percentage,19.0,0.08597285067873303,0.08597285067873305,ratio,False
11,2,Kyle Massey,percentage,22.0,0.09954751131221719,0.09954751131221719,ratio,False
11,2,Jennifer Grey,percentage,24.0,0.1085972850678733,0.10859728506787335,ratio,False
11,2,Rick Fox,percentage,21.0,0.09502262443438914,0.09502262443438915,ratio,False
11,2,Kurt Warner,percentage,21.0,0.09502262443438914,0.09502262443438914,ratio,False
11,2,Margaret Cho,percentage,18.0,0.08144796380090498,0.08144796380090498,ratio,False
11,2,Michael Bolton,percentage,12.0,0.05429864253393665,0.05429864253393665,ratio,True
11,2,Brandy,percentage,21.0,0.09502262443438914,0.09502262443438907,ratio,False
11,2,The Situation,percentage,18.0,0.08144796380090498,0.08144796380090498,ratio,False
11,2,Audrina Patridge,percentage,23.0,0.10407239819004525,0.10407239819004517,ratio,False
11,2,Bristol Palin,percentage,22.0,0.09954751131221719,0.09954751131221719,ratio,False
11,3,Florence Henderson,percentage,20.0,0.09049773755656108,0.09049773755656108,ratio,False
11,3,Kyle Massey,percentage,23.0,0.10407239819004525,0.10407239819004516,ratio,False
11,3,Jennifer Grey,percentage,24.0,0.1085972850678733,0.1085972850678733,ratio,False
11,3,Rick Fox,percentage,24.0,0.1085972850678733,0.1085972850678733,ratio,False
11,3,Kurt Warner,percentage,23.0,0.10407239819004525,0.10407239819004525,ratio,False
11,3,Margaret Cho,percentage,18.0,0.08144796380090498,0.08144796380090502,ratio,True
11,3,Brandy,percentage,24.0,0.1085972850678733,0.1085972850678733,ratio,False
11,3,The Situation,percentage,20.0,0.09049773755656108,0.09049773755656108,ratio,False
11,3,Audrina Patridge,percentage,26.0,0.11764705882352941,0.1176470588235295,ratio,False
11,3,Bristol Palin,percentage,19.0,0.08597285067873303,0.08597285067873306,ratio,False
11,4,Florence Henderson,percentage,17.5,0.09776536312849161,0.09776536312849161,ratio,False
11,4,Kyle Massey,percentage,20.0,0.11173184357541899,0.11173184357541899,ratio,False
11,4,Jennifer Grey,percentage,28.0,0.1564245810055866,0.1564245810055866,ratio,False
11,4,Rick Fox,percentage,19.5,0.10893854748603352,0.10893854748603349,ratio,False
11,4,Kurt Warner,percentage,17.0,0.09497206703910614,0.0949720670391061,ratio,False
11,4,Brandy,percentage,24.0,0.1340782122905028,0.13407821229050282,ratio,False
11,4,The Situation,percentage,14.0,0.0782122905027933,0.0782122905027933,ratio,True
11,4,Audrina Patridge,percentage,23.0,0.12849162011173185,0.12849162011173187,ratio,False
11,4,Bristol Palin,percentage,16.0,0.0893854748603352,0.0893854748603352,ratio,False
11,5,Florence Henderson,percentage,21.0,0.11538461538461539,0.09890109890109891,ratio,True
11,5,Kyle Massey,percentage,20.0,0.10989010989010989,0.10989010989010989,ratio,False
11,5,Jennifer Grey,percentage,25.0,0.13736263736263737,0.13736263736263737,ratio,False
11,5,Rick Fox,percentage,24.0,0.13186813186813187,0.13186813186813187,ratio,False
11,5,Kurt Warner,percentage,24.0,0.13186813186813187,0.13186813186813187,ratio,False
11,5,Brandy,percentage,27.0,0.14835164835164835,0.14835164835164835,ratio,False
11,5,Audrina Patridge,percentage,23.0,0.12637362637362637,0.12637362637362637,ratio,False
11,5,Bristol Palin,percentage,18.0,0.0989010989010989,0.1153846153846154,ratio,False
11,6,Kyle Massey,percentage,29.999899999999997,0.14492754323323798,0.14492754323323798,ratio,False
11,6,Jennifer Grey,percentage,29.0,0.14009709211577046,0.14009709211577046,ratio,False
11,6,Rick Fox,percentage,30.0,0.1449280263266591,0.1449280263266591,ratio,False
11,6,Kurt Warner,percentage,21.9999,0.10628006954612891,0.15458892856159412,ratio,False
11,6,Brandy,percentage,35.9999,0.17391314849856981,0.17391314849856981,ratio,False
11,6,Audrina Patridge,percentage,31.9998,0.1545889285615942,0.10628006954612883,ratio,True
11,6,Bristol Palin,percentage,27.9998,0.13526519171803963,0.13526519171803963,ratio,False
11,7,Kyle Massey,percentage,33.5,0.1606714628297362,0.1606714628297362,ratio,False
11,7,Jennifer Grey,percentage,36.5,0.1750599520383693,0.1750599520383693,ratio,False
11,7,Rick Fox,percentage,34.5,0.16546762589928057,0.15587529976019185,ratio,True
11,7,Kurt Warner,percentage,35.0,0.16786570743405277,0.16786570743405277,ratio,False
11,7,Brandy,percentage,36.5,0.1750599520383693,0.1750599520383693,ratio,False
11,7,Bristol Palin,percentage,32.5,0.15587529976019185,0.16546762589928057,ratio,False
11,8,Kyle Massey,percentage,28.0,0.21132075471698114,0.21132075471698114,ratio,False
11,8,Jennifer Grey,percentage,28.5,0.21509433962264152,0.21509433962264152,ratio,False
11,8,Kurt Warner,percentage,24.0,0.1811320754716981,0.17735849056603778,ratio,True
11,8,Brandy,percentage,28.5,0.21509433962264152,0.21509433962264152,ratio,False
11,8,Bristol Palin,percentage,23.5,0.17735849056603772,0.18113207547169816,ratio,False
11,9,Kyle Massey,percentage,29.0,0.2543859649122807,0.2543859649122807,ratio,False
11,9,Jennifer Grey,percentage,30.0,0.2631578947368421,0.2631578947368421,ratio,False
11,9,Brandy,percentage,28.5,0.25,0.2324561403508772,ratio,True
11,9,Bristol Palin,percentage,26.5,0.2324561403508772,0.25,ratio,False
11,10,Kyle Massey,percentage,27.333199999999998,0.3293164561842318,0.3293164561842318,ratio,False
11,10,Jennifer Grey,percentage,30.0,0.36144665408832316,0.3614466540883231,ratio,False
11,10,Bristol Palin,percentage,25.666600000000003,0.3092368897274452,0.3092368897274452,ratio,False
12,1,Ralph Macchio,percentage,24.0,0.11594202898550725,0.11594202898550725,ratio,False
12,1,Chelsea Kane,percentage,21.0,0.10144927536231885,0.10144927536231892,ratio,False
12,1,Kirstie Alley,percentage,23.0,0.1111111111111111,0.1111111111111112,ratio,False
12,1,Hines Ward,percentage,21.0,0.10144927536231885,0.10144927536231892,ratio,False
12,1,Sugar Ray Leonard,percentage,17.0,0.0821256038647343,0.08212560386473426,ratio,False
12,1,Chris Jericho,percentage,19.0,0.09178743961352658,0.09178743961352658,ratio,False
12,1,Petra Nemcova,percentage,18.0,0.08695652173913043,0.08695652173913043,ratio,False
12,1,Mike Catherwood,percentage,13.0,0.06280193236714976,0.06280193236714976,ratio,False
12,1,Romeo,percentage,19.0,0.09178743961352658,0.09178743961352658,ratio,False
12,1,Wendy Williams,percentage,14.0,0.06763285024154589,0.06763285024154582,ratio,False
12,1,Kendra Wilkinson,percentage,18.0,0.08695652173913043,0.08695652173913043,ratio,False
12,2,Ralph Macchio,percentage,21.0,0.09722222222222222,0.09722222222222218,ratio,False
12,2,Chelsea Kane,percentage,18.0,0.08333333333333333,0.08333333333333331,ratio,False
12,2,Kirstie Alley,percentage,20.0,0.09259259259259259,0.09259259259259256,ratio,False
12,2,Hines Ward,percentage,23.0,0.10648148148148148,0.10648148148148157,ratio,False
12,2,Sugar Ray Leonard,percentage,17.0,0.0787037037037037,0.07870370370370366,ratio,False
12,2,Chris Jericho,percentage,23.0,0.10648148148148148,0.10648148148148148,ratio,False
12,2,Petra Nemcova,percentage,18.0,0.08333333333333333,0.08333333333333338,ratio,False
12,2,Mike Catherwood,percentage,17.0,0.0787037037037037,0.07870370370370366,ratio,True
12,2,Romeo,percentage,23.0,0.10648148148148148,0.10648148148148148,ratio,False
12,2,Wendy Williams,percentage,17.0,0.0787037037037037,0.07870370370370372,ratio,False
12,2,Kendra Wilkinson,percentage,19.0,0.08796296296296297,0.08796296296296295,ratio,False
12,3,Ralph Macchio,percentage,21.0,0.09813084112149532,0.09813084112149532,ratio,False
12,3,Chelsea Kane,percentage,23.0,0.10747663551401869,0.10747663551401888,ratio,False
12,3,Kirstie Alley,percentage,21.0,0.09813084112149532,0.09813084112149532,ratio,False
12,3,Hines Ward,percentage,25.0,0.11682242990654206,0.11682242990654207,ratio,False
12,3,Sugar Ray Leonard,percentage,20.0,0.09345794392523364,0.09345794392523366,ratio,False
12,3,Chris Jericho,percentage,21.0,0.09813084112149532,0.09813084112149534,ratio,False
12,3,Petra Nemcova,percentage,25.0,0.11682242990654206,0.11682242990654206,ratio,False
12,3,Romeo,percentage,20.0,0.09345794392523364,0.09345794392523364,ratio,False
12,3,Wendy Williams,percentage,15.0,0.07009345794392523,0.07009345794392519,ratio,True
12,3,Kendra Wilkinson,percentage,23.0,0.10747663551401869,0.10747663551401865,ratio,False
12,4,Ralph Macchio,percentage,25.0,0.12135922330097088,0.12135922330097076,ratio,False
12,4,Chelsea Kane,percentage,26.0,0.1262135922330097,0.1262135922330097,ratio,False
12,4,Kirstie Alley,percentage,22.0,0.10679611650485436,0.10679611650485436,ratio,False
12,4,Hines Ward,percentage,25.0,0.12135922330097088,0.12135922330097088,ratio,False
12,4,Sugar Ray Leonard,percentage,21.0,0.10194174757281553,0.08737864077669916,ratio,True
12,4,Chris Jericho,percentage,23.0,0.11165048543689321,0.11165048543689315,ratio,False
12,4,Petra Nemcova,percentage,23.0,0.11165048543689321,0.11165048543689321,ratio,False
12,4,Romeo,percentage,23.0,0.11165048543689321,0.11165048543689321,ratio,False
12,4,Kendra Wilkinson,percentage,18.0,0.08737864077669903,0.10194174757281566,ratio,False
12,5,Ralph Macchio,percentage,22.0,0.1134020618556701,0.1134020618556701,ratio,False
12,5,Chelsea Kane,percentage,26.0,0.13402061855670103,0.13402061855670103,ratio,False
12,5,Kirstie Alley,percentage,23.0,0.11855670103092783,0.11855670103092783,ratio,False
12,5,Hines Ward,percentage,27.0,0.13917525773195877,0.13917525773195874,ratio,False
12,5,Chris Jericho,percentage,26.0,0.13402061855670103,0.13402061855670103,ratio,False
12,5,Petra Nemcova,percentage,22.0,0.1134020618556701,0.1134020618556701,ratio,True
12,5,Romeo,percentage,26.0,0.13402061855670103,0.13402061855670103,ratio,False
12,5,Kendra Wilkinson,percentage,22.0,0.1134020618556701,0.1134020618556701,ratio,False
12,6,Ralph Macchio,percentage,24.0,0.13333333333333333,0.13333333333333333,ratio,False
12,6,Chelsea Kane,percentage,28.0,0.15555555555555556,0.15555555555555556,ratio,False
12,6,Kirstie Alley,percentage,26.0,0.14444444444444443,0.14444444444444443,ratio,False
12,6,Hines Ward,percentage,27.0,0.15,0.15000000000000002,ratio,False
12,6,Chris Jericho,percentage,22.0,0.12222222222222222,0.12222222222222222,ratio,True
12,6,Romeo,percentage,28.0,0.15555555555555556,0.1555555555555556,ratio,False
12,6,Kendra Wilkinson,percentage,25.0,0.1388888888888889,0.1388888888888889,ratio,False
12,7,Ralph Macchio,percentage,33.0,0.17506631299734748,0.17506631299734748,ratio,False
12,7,Chelsea Kane,percentage,32.0,0.16976127320954906,0.16976127320954906,ratio,False
12,7,Kirstie Alley,percentage,30.0,0.15915119363395225,0.16091954022988506,ratio,False
12,7,Hines Ward,percentage,33.0,0.17506631299734748,0.17506631299734748,ratio,False
12,7,Romeo,percentage,30.0,0.15915119363395225,0.16091954022988506,ratio,False
12,7,Kendra Wilkinson,percentage,30.5,0.16180371352785147,0.15826702033598583,ratio,True
12,8,Ralph Macchio,percentage,23.0,0.17692307692307693,0.19999999999999996,ratio,False
12,8,Chelsea Kane,percentage,27.5,0.21153846153846154,0.21153846153846154,ratio,False
12,8,Kirstie Alley,percentage,26.5,0.20384615384615384,0.20384615384615384,ratio,False
12,8,Hines Ward,percentage,27.0,0.2076923076923077,0.2076923076923077,ratio,False
12,8,Romeo,percentage,26.0,0.2,0.17692307692307688,ratio,True
12,9,Ralph Macchio,percentage,24.0,0.20425531914893616,0.20425531914893616,ratio,True
12,9,Chelsea Kane,percentage,36.5,0.31063829787234043,0.31063829787234043,ratio,False
12,9,Kirstie Alley,percentage,27.0,0.2297872340425532,0.2297872340425532,ratio,False
12,9,Hines Ward,percentage,30.0,0.2553191489361702,0.25531914893617025,ratio,False
12,10,Chelsea Kane,percentage,29.666600000000003,0.33969480071129965,0.33969480071129965,ratio,False
12,10,Kirstie Alley,percentage,27.999899999999997,0.32061039857740076,0.3206103985774007,ratio,False
12,10,Hines Ward,percentage,29.666600000000003,0.33969480071129965,0.33969480071129965,ratio,False
13,1,Elisabetta Canalis,percentage,15.0,0.06912442396313365,0.06912442396313356,ratio,False
13,1,David Arquette,percentage,18.0,0.08294930875576037,0.08294930875576037,ratio,False
13,1,Ricki Lake,percentage,20.0,0.09216589861751152,0.09216589861751152,ratio,False
13,1,J.R. Martinez,percentage,22.0,0.10138248847926268,0.10138248847926268,ratio,False
13,1,Metta World Peace (Ron),percentage,14.0,0.06451612903225806,0.06451612903225823,ratio,True
13,1,Hope Solo,percentage,21.0,0.0967741935483871,0.09677419354838707,ratio,False
13,1,Chynna Phillips,percentage,22.0,0.10138248847926268,0.10138248847926268,ratio,False
13,1,Kristin Cavallari,percentage,19.0,0.08755760368663594,0.08755760368663594,ratio,False
13,1,Carson Kressley,percentage,17.0,0.07834101382488479,0.07834101382488479,ratio,False
13,1,Chaz Bono,percentage,17.0,0.07834101382488479,0.07834101382488468,ratio,False
13,1,Nancy Grace,percentage,16.0,0.07373271889400922,0.07373271889400922,ratio,False
13,1,Rob Kardashian,percentage,16.0,0.07373271889400922,0.0737327188940093,ratio,False
13,2,Elisabetta Canalis,percentage,21.0,0.09417040358744394,0.07174887892376677,ratio,True
13,2,David Arquette,percentage,18.0,0.08071748878923767,0.08520179372197308,ratio,False
13,2,Ricki Lake,percentage,23.0,0.1031390134529148,0.10313901345291454,ratio,False
13,2,J.R. Martinez,percentage,22.0,0.09865470852017937,0.09865470852017941,ratio,False
13,2,Hope Solo,percentage,19.0,0.08520179372197309,0.08520179372197309,ratio,False
13,2,Chynna Phillips,percentage,21.0,0.09417040358744394,0.09417040358744394,ratio,False
13,2,Kristin Cavallari,percentage,22.0,0.09865470852017937,0.09865470852017935,ratio,False
13,2,Carson Kressley,percentage,18.0,0.08071748878923767,0.08520179372197315,ratio,False
13,2,Chaz Bono,percentage,17.0,0.07623318385650224,0.08968609865470853,ratio,False
13,2,Nancy Grace,percentage,21.0,0.09417040358744394,0.094170403587444,ratio,False
13,2,Rob Kardashian,percentage,21.0,0.09417040358744394,0.09417040358744394,ratio,False
13,3,David Arquette,percentage,24.0,0.10126582278481013,0.10126582278481013,ratio,False
13,3,Ricki Lake,percentage,27.0,0.11392405063291139,0.11392405063291121,ratio,False
13,3,J.R. Martinez,percentage,26.0,0.10970464135021098,0.10970464135021098,ratio,False
13,3,Hope Solo,percentage,24.0,0.10126582278481013,0.10126582278481011,ratio,False
13,3,Chynna Phillips,percentage,26.0,0.10970464135021098,0.10970464135021098,ratio,False
13,3,Kristin Cavallari,percentage,24.0,0.10126582278481013,0.07594936708860767,ratio,True
13,3,Carson Kressley,percentage,23.0,0.0970464135021097,0.0970464135021097,ratio,False
13,3,Chaz Bono,percentage,18.0,0.0759493670886076,0.10126582278481022,ratio,False
13,3,Nancy Grace,percentage,21.0,0.08860759493670886,0.08860759493670889,ratio,False
13,3,Rob Kardashian,percentage,24.0,0.10126582278481013,0.10126582278481011,ratio,False
13,4,David Arquette,percentage,23.0,0.11004784688995216,0.11004784688995214,ratio,False
13,4,Ricki Lake,percentage,29.0,0.13875598086124402,0.13875598086124402,ratio,False
13,4,J.R. Martinez,percentage,26.0,0.12440191387559808,0.12440191387559808,ratio,False
13,4,Hope Solo,percentage,24.0,0.11483253588516747,0.1148325358851674,ratio,False
13,4,Chynna Phillips,percentage,21.0,0.10047846889952153,0.09569377990430625,ratio,True
13,4,Carson Kressley,percentage,20.0,0.09569377990430622,0.10047846889952147,ratio,False
13,4,Chaz Bono,percentage,21.0,0.10047846889952153,0.10047846889952157,ratio,False
13,4,Nancy Grace,percentage,21.0,0.10047846889952153,0.10047846889952153,ratio,False
13,4,Rob Kardashian,percentage,24.0,0.11483253588516747,0.11483253588516747,ratio,False
13,5,David Arquette,percentage,25.0,0.13297872340425532,0.13297872340425532,ratio,False
13,5,Ricki Lake,percentage,24.0,0.1276595744680851,0.12765957446808518,ratio,False
13,5,J.R. Martinez,percentage,28.0,0.14893617021276595,0.14893617021276595,ratio,False
13,5,Hope Solo,percentage,24.0,0.1276595744680851,0.1276595744680851,ratio,False
13,5,Carson Kressley,percentage,19.0,0.10106382978723404,0.10106382978723404,ratio,True
13,5,Chaz Bono,percentage,21.0,0.11170212765957446,0.11170212765957444,ratio,False
13,5,Nancy Grace,percentage,22.0,0.11702127659574468,0.11702127659574468,ratio,False
13,5,Rob Kardashian,percentage,25.0,0.13297872340425532,0.13297872340425532,ratio,False
13,6,David Arquette,percentage,23.0,0.13855421686746988,0.13855421686746988,ratio,False
13,6,Ricki Lake,percentage,29.0,0.1746987951807229,0.1746987951807229,ratio,False
13,6,J.R. Martinez,percentage,29.0,0.1746987951807229,0.1746987951807229,ratio,False
13,6,Hope Solo,percentage,20.0,0.12048192771084337,0.12048192771084348,ratio,False
13,6,Chaz Bono,percentage,19.0,0.1144578313253012,0.1144578313253012,ratio,True
13,6,Nancy Grace,percentage,24.0,0.14457831325301204,0.14457831325301201,ratio,False
13,6,Rob Kardashian,percentage,22.0,0.13253012048192772,0.13253012048192764,ratio,False
13,7,David Arquette,percentage,23.5,0.16040955631399317,0.1501706484641638,ratio,True
13,7,Ricki Lake,percentage,26.5,0.18088737201365188,0.18088737201365188,ratio,False
13,7,J.R. Martinez,percentage,24.0,0.16382252559726962,0.16382252559726962,ratio,False
13,7,Hope Solo,percentage,25.0,0.17064846416382254,0.17064846416382254,ratio,False
13,7,Nancy Grace,percentage,22.0,0.15017064846416384,0.16040955631399315,ratio,False
13,7,Rob Kardashian,percentage,25.5,0.17406143344709898,0.17406143344709898,ratio,False
13,8,Ricki Lake,percentage,26.0,0.20077220077220076,0.20077220077220082,ratio,False
13,8,J.R. Martinez,percentage,30.0,0.23166023166023167,0.23166023166023167,ratio,False
13,8,Hope Solo,percentage,26.0,0.20077220077220076,0.20077220077220076,ratio,False
13,8,Nancy Grace,percentage,22.0,0.16988416988416988,0.16988416988416988,ratio,True
13,8,Rob Kardashian,percentage,25.5,0.1969111969111969,0.19691119691119685,ratio,False
13,9,Ricki Lake,percentage,33.4999,0.28270077088932866,0.28270077088932866,ratio,False
13,9,J.R. Martinez,percentage,28.0,0.23628791682665332,0.2362879168266533,ratio,False
13,9,Hope Solo,percentage,24.4998,0.20675023945248716,0.20675023945248716,ratio,True
13,9,Rob Kardashian,percentage,32.4998,0.27426107283153095,0.2742610728315309,ratio,False
13,10,Ricki Lake,percentage,27.999899999999997,0.33136133188796163,0.33136133188796163,ratio,False
13,10,J.R. Martinez,percentage,28.1665,0.33333293885414844,0.33333293885414844,ratio,False
13,10,Rob Kardashian,percentage,28.333199999999998,0.33530572925789,0.33530572925789,ratio,False
14,1,William Levy,percentage,24.0,0.08888888888888889,0.08888888888888893,ratio,False
14,1,Jack Wagner,percentage,23.0,0.08518518518518518,0.08518518518518518,ratio,False
14,1,Sherri Sheperd,percentage,23.0,0.08518518518518518,0.08518518518518518,ratio,False
14,1,Jaleel White,percentage,26.0,0.0962962962962963,0.09629629629629635,ratio,False
14,1,Roshon Fegan,percentage,23.0,0.08518518518518518,0.08518518518518531,ratio,False
14,1,Melissa Gilbert,percentage,20.0,0.07407407407407407,0.07407407407407404,ratio,False
14,1,Martina Navratilova,percentage,20.0,0.07407407407407407,0.07407407407407401,ratio,False
14,1,Donald Driver,percentage,21.0,0.07777777777777778,0.07777777777777772,ratio,False
14,1,Gavin DeGraw,percentage,20.0,0.07407407407407407,0.07407407407407407,ratio,False
14,1,Gladys Knight,percentage,23.0,0.08518518518518518,0.08518518518518518,ratio,False
14,1,Katherine Jenkins,percentage,26.0,0.0962962962962963,0.0962962962962963,ratio,False
14,1,Maria Menounos,percentage,21.0,0.07777777777777778,0.07777777777777778,ratio,False
14,2,William Levy,percentage,25.0,0.09293680297397769,0.09293680297397769,ratio,False
14,2,Jack Wagner,percentage,21.0,0.07806691449814127,0.07806691449814127,ratio,False
14,2,Sherri Sheperd,percentage,23.0,0.08550185873605948,0.08550185873605948,ratio,False
14,2,Jaleel White,percentage,22.0,0.08178438661710037,0.08178438661710044,ratio,False
14,2,Roshon Fegan,percentage,26.0,0.09665427509293681,0.09665427509293686,ratio,False
14,2,Melissa Gilbert,percentage,20.0,0.07434944237918216,0.07434944237918217,ratio,False
14,2,Martina Navratilova,percentage,17.0,0.06319702602230483,0.06319702602230483,ratio,True
14,2,Donald Driver,percentage,24.0,0.08921933085501858,0.08921933085501858,ratio,False
14,2,Gavin DeGraw,percentage,21.0,0.07806691449814127,0.07806691449814124,ratio,False
14,2,Gladys Knight,percentage,19.0,0.07063197026022305,0.07063197026022305,ratio,False
14,2,Katherine Jenkins,percentage,26.0,0.09665427509293681,0.09665427509293681,ratio,False
14,2,Maria Menounos,percentage,25.0,0.09293680297397769,0.09293680297397769,ratio,False
14,3,William Levy,percentage,28.0,0.1,0.09999999999999985,ratio,False
14,3,Jack Wagner,percentage,24.0,0.08571428571428572,0.08571428571428572,ratio,True
14,3,Sherri Sheperd,percentage,24.0,0.08571428571428572,0.08571428571428573,ratio,False
14,3,Jaleel White,percentage,25.0,0.08928571428571429,0.08928571428571432,ratio,False
14,3,Roshon Fegan,percentage,25.0,0.08928571428571429,0.08928571428571429,ratio,False
14,3,Melissa Gilbert,percentage,24.0,0.08571428571428572,0.08571428571428572,ratio,False
14,3,Donald Driver,percentage,26.0,0.09285714285714286,0.09285714285714286,ratio,False
14,3,Gavin DeGraw,percentage,24.0,0.08571428571428572,0.08571428571428573,ratio,False
14,3,Gladys Knight,percentage,24.0,0.08571428571428572,0.08571428571428572,ratio,False
14,3,Katherine Jenkins,percentage,29.0,0.10357142857142858,0.10357142857142855,ratio,False
14,3,Maria Menounos,percentage,27.0,0.09642857142857143,0.09642857142857143,ratio,False
14,4,William Levy,percentage,22.0,0.0944206008583691,0.0944206008583691,ratio,False
14,4,Sherri Sheperd,percentage,21.0,0.09012875536480687,0.08583690987124458,ratio,True
14,4,Jaleel White,percentage,22.0,0.0944206008583691,0.0944206008583691,ratio,False
14,4,Roshon Fegan,percentage,26.0,0.11158798283261803,0.11158798283261805,ratio,False
14,4,Melissa Gilbert,percentage,22.0,0.0944206008583691,0.0944206008583691,ratio,False
14,4,Donald Driver,percentage,27.0,0.11587982832618025,0.11587982832618028,ratio,False
14,4,Gavin DeGraw,percentage,23.0,0.09871244635193133,0.09871244635193134,ratio,False
14,4,Gladys Knight,percentage,20.0,0.08583690987124463,0.09012875536480679,ratio,False
14,4,Katherine Jenkins,percentage,24.0,0.10300429184549356,0.10300429184549352,ratio,False
14,4,Maria Menounos,percentage,26.0,0.11158798283261803,0.11158798283261807,ratio,False
14,5,William Levy,percentage,29.0,0.12946428571428573,0.12946428571428573,ratio,False
14,5,Jaleel White,percentage,24.0,0.10714285714285714,0.10714285714285714,ratio,False
14,5,Roshon Fegan,percentage,26.0,0.11607142857142858,0.11607142857142858,ratio,False
14,5,Melissa Gilbert,percentage,21.0,0.09375,0.09375000000000003,ratio,False
