season,week,contestant,judge_score_norm,fan_vote_soft,composite_score,is_eliminated
7,5,Maurice Greene,0.13846153846153847,0.12086892390305208,0.12966523118229528,False
7,5,Warren Sapp,0.1282051282051282,0.12814150804856173,0.12817331812684496,False
7,5,Toni Braxton,0.11282051282051282,0.11824813308209685,0.11553432295130484,True
7,5,Lance Bass,0.1076923076923077,0.12562246672769778,0.11665738721000274,False
7,5,Brooke Burke,0.14871794871794872,0.1408572262933003,0.1447875875056245,False
7,6,Cloris Leachman,0.09375,0.13500897940976375,0.11437948970488188,True
7,6,Susan Lucci,0.14375,0.13683175395090783,0.1402908769754539,False
7,6,Cody Linley,0.14375,0.1418542787537502,0.14280213937687508,False
7,6,Maurice Greene,0.13125,0.13716955850398008,0.13420977925199004,False
7,6,Warren Sapp,0.15625,0.146053725889575,0.1511518629447875,False
7,6,Lance Bass,0.16875,0.1449000519282474,0.1568250259641237,False
7,6,Brooke Burke,0.1625,0.15818165156377578,0.1603408257818879,False
7,7,Susan Lucci,0.16326530612244897,0.1514570577871088,0.15736118195477888,True
7,7,Cody Linley,0.14965986394557823,0.16577945130749533,0.15771965762653678,False
7,7,Maurice Greene,0.17006802721088435,0.16066118952088096,0.16536460836588265,False
7,7,Warren Sapp,0.14285714285714285,0.17153536457402244,0.15719625371558266,False
7,7,Lance Bass,0.17006802721088435,0.1676554901885447,0.16886175869971454,False
7,7,Brooke Burke,0.20408163265306123,0.18291144662194783,0.19349653963750452,False
7,8,Cody Linley,0.18823529411764706,0.19541966909958441,0.19182748160861574,False
7,8,Maurice Greene,0.18823529411764706,0.19064976103218326,0.18944252757491514,True
7,8,Warren Sapp,0.21176470588235294,0.2027252155275404,0.20724496070494666,False
7,8,Lance Bass,0.19607843137254902,0.19777798263732024,0.19692820700493463,False
7,8,Brooke Burke,0.21568627450980393,0.21342737170337173,0.21455682310658783,False
7,9,Cody Linley,0.22885572139303484,0.2417888013943504,0.2353222613936926,True
7,9,Warren Sapp,0.24378109452736318,0.2497870593482165,0.24678407693778984,False
7,9,Lance Bass,0.2835820895522388,0.24890784700843588,0.26624496828033734,False
7,9,Brooke Burke,0.24378109452736318,0.25951629224899725,0.2516486933881802,False
7,10,Warren Sapp,0.3235294117647059,0.3297602433130042,0.32664482753885504,False
7,10,Lance Bass,0.3235294117647059,0.32896095936294023,0.3262451855638231,False
7,10,Brooke Burke,0.35294117647058826,0.34127879732405564,0.347109986897322,False
8,1,Gilles Marini,0.09876543209876543,0.09876543209876543,0.09876543209876543,False
8,1,Denise Richards,0.07407407407407407,0.07407407407407407,0.07407407407407407,False
8,1,David Alan Grier,0.07818930041152264,0.07818930041152264,0.07818930041152264,False
8,1,Lawrence Taylor,0.06584362139917696,0.06584362139917696,0.06584362139917696,False
8,1,Ty Murray,0.05761316872427984,0.05761316872427984,0.05761316872427984,False
8,1,Shawn Johnson,0.09465020576131687,0.09465020576131687,0.09465020576131687,False
8,1,Steve Wozniak,0.053497942386831275,0.053497942386831275,0.053497942386831275,False
8,1,Belinda Carlisle,0.06995884773662552,0.06995884773662552,0.06995884773662552,False
8,1,Chuck Wicks,0.0823045267489712,0.0823045267489712,0.0823045267489712,False
8,1,Lil' Kim,0.08641975308641975,0.08641975308641975,0.08641975308641975,False
8,1,Steve-O,0.06995884773662552,0.06995884773662552,0.06995884773662552,False
8,1,Holly Madison,0.07407407407407407,0.07407407407407407,0.07407407407407407,False
8,1,Melissa Rycroft,0.09465020576131687,0.09465020576131687,0.09465020576131687,False
8,2,Gilles Marini,0.1018867924528302,0.09905051503309528,0.10046865374296274,False
8,2,Denise Richards,0.07924528301886792,0.07454637259854721,0.07689582780870757,False
8,2,David Alan Grier,0.06415094339622641,0.07704377852200979,0.0705973609591181,False
8,2,Lawrence Taylor,0.07547169811320754,0.06672297200290753,0.07109733505805754,False
8,2,Ty Murray,0.07547169811320754,0.059244218288279894,0.06735795820074372,False
8,2,Shawn Johnson,0.09056603773584905,0.09427719753017182,0.09242161763301043,False
8,2,Steve Wozniak,0.06415094339622641,0.06100567397047698,0.0625783086833517,False
8,2,Belinda Carlisle,0.06792452830188679,0.058212003260366546,0.06306826578112668,True
8,2,Chuck Wicks,0.07547169811320754,0.08168047943008865,0.0785760887716481,False
8,2,Lil' Kim,0.08679245283018867,0.08645379693371186,0.08662312488195026,False
8,2,Steve-O,0.052830188679245285,0.07325544998260382,0.06304281933092455,False
8,2,Holly Madison,0.06792452830188679,0.07354105115411348,0.07073278972800014,False
8,2,Melissa Rycroft,0.09811320754716982,0.09496649129362718,0.0965398494203985,False
8,3,Gilles Marini,0.1062992125984252,0.10411947895042056,0.10520934577442288,False
8,3,Denise Richards,0.06299212598425197,0.06148012754443843,0.0622361267643452,True
8,3,David Alan Grier,0.09448818897637795,0.08303957587208351,0.08876388242423072,False
8,3,Lawrence Taylor,0.07874015748031496,0.07222541164320753,0.07548278456176125,False
8,3,Ty Murray,0.09055118110236221,0.06650018029980402,0.07852568070108312,False
8,3,Shawn Johnson,0.1062992125984252,0.0997800762018018,0.10303964440011351,False
8,3,Steve Wozniak,0.03937007874015748,0.07987485708095969,0.059622467910558585,False
8,3,Chuck Wicks,0.09055118110236221,0.08689689038107513,0.08872403574171867,False
8,3,Lil' Kim,0.0984251968503937,0.09195207447423871,0.09518863566231621,False
8,3,Steve-O,0.05905511811023622,0.07637459075905757,0.06771485443464689,False
8,3,Holly Madison,0.06692913385826772,0.07735002654762499,0.07213958020294636,False
8,3,Melissa Rycroft,0.1062992125984252,0.10040671024528795,0.10335296142185657,False
8,4,Gilles Marini,0.12396694214876033,0.11098810559825176,0.11747752387350605,False
8,4,David Alan Grier,0.09090909090909091,0.08883332027456164,0.08987120559182628,False
8,4,Lawrence Taylor,0.07851239669421488,0.0778771422882491,0.078194769491232,False
8,4,Ty Murray,0.10330578512396695,0.07489060392994389,0.08909819452695542,False
8,4,Shawn Johnson,0.10330578512396695,0.10518401426676785,0.1042448996953674,False
8,4,Steve Wozniak,0.049586776859504134,0.08224439884113643,0.06591558785032028,True
8,4,Chuck Wicks,0.09090909090909091,0.0923444854363691,0.09162678817273001,False
8,4,Lil' Kim,0.1115702479338843,0.09880012502253104,0.10518518647820767,False
8,4,Steve-O,0.06198347107438017,0.08319891148637965,0.07259119128037991,False
8,4,Holly Madison,0.06611570247933884,0.07840119788789583,0.07225845018361735,True
8,4,Melissa Rycroft,0.11983471074380166,0.10723769496791374,0.11353620285585769,False
8,5,Gilles Marini,0.1380952380952381,0.12968155792228778,0.13388839800876295,False
8,5,David Alan Grier,0.10476190476190476,0.09070798627775474,0.09773494551982975,True
8,5,Lawrence Taylor,0.09523809523809523,0.10021397278277902,0.09772603401043713,False
8,5,Ty Murray,0.1,0.09622296556919382,0.09811148278459692,False
8,5,Shawn Johnson,0.12380952380952381,0.12310427624945719,0.1234569000294905,False
8,5,Chuck Wicks,0.10952380952380952,0.11013291219482069,0.1098283608593151,False
8,5,Lil' Kim,0.12380952380952381,0.11730234655343375,0.12055593518147878,False
8,5,Steve-O,0.08571428571428572,0.10809733876356506,0.09690581223892539,False
8,5,Melissa Rycroft,0.11904761904761904,0.12453664368670796,0.12179213136716349,False
8,6,Gilles Marini,0.13978494623655913,0.14090643208726575,0.14034568916191242,False
8,6,Lawrence Taylor,0.11827956989247312,0.11217133622161433,0.11522545305704374,False
8,6,Ty Murray,0.0967741935483871,0.10698772545405098,0.10188095950121903,False
8,6,Shawn Johnson,0.13978494623655913,0.13493423229353796,0.13735958926504854,False
8,6,Chuck Wicks,0.12365591397849462,0.12167237622107234,0.12266414509978349,False
8,6,Lil' Kim,0.15053763440860216,0.13065525687815194,0.14059644564337703,False
8,6,Steve-O,0.08602150537634409,0.11594321207034831,0.10098235872334621,True
8,6,Melissa Rycroft,0.14516129032258066,0.13672942877395844,0.14094535954826953,False
8,7,Gilles Marini,0.14835164835164835,0.15664082993276385,0.1524962391422061,False
8,7,Lawrence Taylor,0.11538461538461539,0.12752101251986225,0.12145281395223882,True
8,7,Ty Murray,0.13186813186813187,0.12430714058513762,0.12808763622663474,False
8,7,Shawn Johnson,0.15384615384615385,0.15171105790702014,0.15277860587658698,False
8,7,Chuck Wicks,0.14835164835164835,0.13915532460093247,0.1437534864762904,False
8,7,Lil' Kim,0.14285714285714285,0.14682207926134716,0.144839611059245,False
8,7,Melissa Rycroft,0.15934065934065933,0.1538425551929365,0.1565916072667979,False
8,8,Gilles Marini,0.1762820512820513,0.17773570089546212,0.1770088760887567,False
8,8,Ty Murray,0.16666666666666666,0.15222381923335668,0.15944524295001167,False
8,8,Shawn Johnson,0.16666666666666666,0.17234488676451348,0.16950577671559008,False
8,8,Chuck Wicks,0.16346153846153846,0.15538312992253295,0.15942233419203572,True
8,8,Lil' Kim,0.1794871794871795,0.16919843826962805,0.17434280887840375,False
8,8,Melissa Rycroft,0.14743589743589744,0.17311402491450678,0.16027496117520212,False
8,9,Gilles Marini,0.20973782771535582,0.20889429233853796,0.2093160600269469,False
8,9,Ty Murray,0.17228464419475656,0.199492205342596,0.18588842476867629,False
8,9,Shawn Johnson,0.20973782771535582,0.2039808696848167,0.20685934870008627,False
8,9,Lil' Kim,0.1947565543071161,0.1826190647601276,0.18868780953362185,True
8,9,Melissa Rycroft,0.21348314606741572,0.20501356787392158,0.20924835697066865,False
8,10,Gilles Marini,0.273972602739726,0.2563148354395097,0.26514371908961787,False
8,10,Ty Murray,0.2191780821917808,0.2427861631946924,0.2309821226932366,True
8,10,Shawn Johnson,0.2557077625570776,0.2501876474695811,0.25294770501332936,False
8,10,Melissa Rycroft,0.2511415525114155,0.25071135389621674,0.2509264532038161,False
8,11,Gilles Marini,0.3314285714285714,0.336714921593329,0.3340717465109502,False
8,11,Shawn Johnson,0.34285714285714286,0.332183711520536,0.33752042718883946,False
8,11,Melissa Rycroft,0.32571428571428573,0.33110136688613495,0.32840782630021037,False
9,1,Ashley Hamiliton,0.046797967676719905,0.04586069556216549,0.04632933161944269,True
9,1,Debi Mazar,0.05418740566465287,0.05424989096899425,0.05421864831682356,False
9,1,Melissa Joan Hart,0.05911353345234858,0.05917601875668996,0.059144776104519264,False
9,1,Mark Dacascos,0.0714283603088091,0.07149084561315049,0.07145960296097979,False
9,1,Chuck Liddell,0.05418740566465287,0.05424989096899425,0.05421864831682356,False
9,1,Natalie Coughlin,0.06650223252111338,0.06656471782545477,0.06653347517328408,False
9,1,Louie Vito,0.06650223252111338,0.06656471782545477,0.06653347517328408,False
9,1,Michael Irvin,0.046798213983109294,0.047860449255780084,0.04732933161944469,False
9,1,Joanna Krupa,0.08374392608443776,0.08380641138877915,0.08377516873660845,False
9,1,Kathy Ireland,0.04926103157056776,0.04932351687490914,0.04929227422273845,False
9,1,Tom DeLay,0.04926103157056776,0.04932351687490914,0.04929227422273845,False
9,1,Macy Gray,0.046797967676719905,0.04586069556216549,0.04632933161944269,True
9,1,Aaron Carter,0.07881779829674204,0.07888028360108343,0.07884904094891274,False
9,1,Mya,0.07635473440289418,0.07641721970723557,0.07638597705506488,False
9,1,Donny Osmond,0.07389167050904633,0.07395415581338771,0.07392291316121702,False
9,1,Kelly Osbourne,0.07635448809650482,0.0764169734008462,0.07638573074867551,False
9,2,Debi Mazar,0.07142857142857142,0.06176714293110964,0.06659785717984053,False
9,2,Melissa Joan Hart,0.06462585034013606,0.06562743371668496,0.06512664202841051,False
9,2,Mark Dacascos,0.07142857142857142,0.07744135836217672,0.07443496489537407,False
9,2,Chuck Liddell,0.06462585034013606,0.061148958487507656,0.06288740441382186,False
9,2,Natalie Coughlin,0.07142857142857142,0.07296288313839433,0.07219572728348288,False
9,2,Louie Vito,0.06462585034013606,0.07234469869833682,0.06848527451923644,False
9,2,Michael Irvin,0.06802721088435375,0.055649237458113836,0.06183822417123379,False
9,2,Joanna Krupa,0.06802721088435375,0.08832867811601045,0.07817794450018209,False
9,2,Kathy Ireland,0.061224489795918366,0.05553231778310189,0.058378403789510126,True
9,2,Tom DeLay,0.061224489795918366,0.057189994130797894,0.05920724196335813,False
9,2,Aaron Carter,0.09183673469387756,0.08601384844257398,0.08892529156822576,False
9,2,Mya,0.09183673469387756,0.08377461082391295,0.08780567275889525,False
9,2,Donny Osmond,0.08503401360544217,0.08091718877156692,0.08297560118850456,False
9,2,Kelly Osbourne,0.06462585034013606,0.08130164913971204,0.07296374973992405,False
9,3,Debi Mazar,0.06589147286821706,0.05587354291502355,0.06088250789162031,True
9,3,Melissa Joan Hart,0.07364341085271318,0.07024502549134391,0.07194421817202855,False
9,3,Mark Dacascos,0.06976744186046512,0.08060961282045934,0.07518852734046222,False
9,3,Chuck Liddell,0.06589147286821706,0.06553191752015017,0.06571169519418361,False
9,3,Natalie Coughlin,0.10077519379844961,0.07940914026785353,0.09009216703315157,False
9,3,Louie Vito,0.07751937984496124,0.076699828761913,0.07710960430343712,False
9,3,Michael Irvin,0.05426356589147287,0.06636882344790317,0.06031619466968802,False
9,3,Joanna Krupa,0.08914728682170543,0.09228142059888451,0.09071435371029497,False
9,3,Tom DeLay,0.05813953488372093,0.06426828672548818,0.06120391080460455,False
9,3,Aaron Carter,0.08139534883720931,0.08946434380203296,0.08542984631962114,False
9,3,Mya,0.10465116279069768,0.0895801845859859,0.09711567368834179,False
9,3,Donny Osmond,0.08139534883720931,0.08483848267381605,0.08311691575551268,False
9,3,Kelly Osbourne,0.07751937984496124,0.08482939038914576,0.0811743851170535,False
9,4,Melissa Joan Hart,0.11570247933884298,0.08441415373752649,0.10005831653818473,False
9,4,Mark Dacascos,0.09090909090909091,0.09147306980967015,0.09119108035938053,False
9,4,Chuck Liddell,0.07024793388429752,0.07347380853258688,0.0718608712084422,True
9,4,Natalie Coughlin,0.09917355371900827,0.0911625223480577,0.09516803803353299,False
9,4,Louie Vito,0.06611570247933884,0.08567530458639531,0.07589550353286709,False
9,4,Michael Irvin,0.06611570247933884,0.07856108511254889,0.07233839379594387,False
9,4,Joanna Krupa,0.10743801652892562,0.10360156016392631,0.10551978834642597,False
9,4,Aaron Carter,0.0743801652892562,0.09794114393593033,0.08616065461259326,False
9,4,Mya,0.11570247933884298,0.10193135607768149,0.10881691770826224,False
9,4,Donny Osmond,0.09917355371900827,0.0960813796981031,0.09762746670855568,False
9,4,Kelly Osbourne,0.09504132231404959,0.09568461599757339,0.0953629691558115,False
9,5,Melissa Joan Hart,0.09504132231404959,0.0920594255494937,0.09355037393177165,False
9,5,Mark Dacascos,0.10743801652892562,0.09960314664618626,0.10352058158755595,False
9,5,Natalie Coughlin,0.09090909090909091,0.09046250378045068,0.0906857973447708,True
9,5,Louie Vito,0.09090909090909091,0.09287653351770986,0.09189281221340038,False
9,5,Michael Irvin,0.08677685950413223,0.09329855200639293,0.09003770575526258,False
9,5,Joanna Krupa,0.09917355371900827,0.10987944195421388,0.10452649783661108,False
9,5,Aaron Carter,0.09917355371900827,0.10473313444228337,0.10195334408064582,False
9,5,Mya,0.1115702479338843,0.10948686740911093,0.11052855767149761,False
9,5,Donny Osmond,0.11983471074380166,0.10491883847995562,0.11237677461187864,False
9,5,Kelly Osbourne,0.09917355371900827,0.1026815562142028,0.10092755496660553,False
9,6,Melissa Joan Hart,0.09230762721870961,0.09908046122684988,0.09569404422277974,True
9,6,Mark Dacascos,0.12307734911390078,0.1108993406516637,0.11698834488278223,False
9,6,Louie Vito,0.09230801183542559,0.09908169906587445,0.09569485545065001,True
9,6,Michael Irvin,0.08461490828237482,0.106595065144195,0.0956049867132849,False
9,6,Joanna Krupa,0.13846163313642237,0.12164933967491273,0.13005548640566755,False
9,6,Aaron Carter,0.12692274704027823,0.11591019839037815,0.12141647271532818,False
9,6,Mya,0.12692351627371018,0.1202231518834089,0.12357333407855954,False
9,6,Donny Osmond,0.11923079733737539,0.115365346032436,0.11729807168490569,False
9,6,Kelly Osbourne,0.09615340976180302,0.11119539793028117,0.1036744038460421,False
9,7,Mark Dacascos,0.1225071225071225,0.137689939031441,0.13009853076928174,True
9,7,Michael Irvin,0.1339031339031339,0.13481296233720538,0.13435804812016966,True
9,7,Joanna Krupa,0.15669515669515668,0.1505706685220045,0.15363291260858059,False
9,7,Aaron Carter,0.150997150997151,0.14483526685122172,0.14791620892418636,False
9,7,Mya,0.1396011396011396,0.14772013261362257,0.14366063610738108,False
9,7,Donny Osmond,0.14814814814814814,0.1440809463031993,0.1461145472256737,False
9,7,Kelly Osbourne,0.14814814814814814,0.14029008434130555,0.14421911624472683,False
9,8,Joanna Krupa,0.1984732824427481,0.20444986461275158,0.20146157352774985,False
9,8,Aaron Carter,0.19083969465648856,0.19718217981914413,0.19401093723781634,True
9,8,Mya,0.22519083969465647,0.2043840384594255,0.21478743907704098,False
9,8,Donny Osmond,0.19083969465648856,0.19881759465079152,0.19482864465364003,False
9,8,Kelly Osbourne,0.1946564885496183,0.1951663224578873,0.1949114055037528,False
9,9,Joanna Krupa,0.2531258701201785,0.23867912600785834,0.24590249806401843,True
9,9,Mya,0.27187499707030244,0.25533693090359055,0.26360596398694647,False
9,9,Donny Osmond,0.23125016992245911,0.25771524976027177,0.24448270984136544,False
9,9,Kelly Osbourne,0.2437489628870599,0.24826869332827942,0.24600882810766966,False
9,10,Mya,0.34320309320309317,0.33565177168108146,0.3394274324420873,False
9,10,Donny Osmond,0.35127769056340485,0.338547934048203,0.34491281230580395,False
9,10,Kelly Osbourne,0.305519216233502,0.3258002942707156,0.31565975525210876,False
10,1,Aiden Turner,0.07177033492822966,0.07177033492822966,0.07177033492822966,False
10,1,Shannen Doherty,0.0861244019138756,0.0861244019138756,0.0861244019138756,False
10,1,Niecy Nash,0.0861244019138756,0.0861244019138756,0.0861244019138756,False
10,1,Buzz Aldrin,0.06698564593301436,0.06698564593301436,0.06698564593301436,False
10,1,Chad Ochocinco,0.0861244019138756,0.0861244019138756,0.0861244019138756,False
10,1,Evan Lysacek,0.11004784688995216,0.11004784688995216,0.11004784688995216,False
10,1,Pamela Anderson,0.10047846889952153,0.10047846889952153,0.10047846889952153,False
10,1,Nicole Scherzinger,0.11961722488038277,0.11961722488038277,0.11961722488038277,False
10,1,Erin Andrews,0.10047846889952153,0.10047846889952153,0.10047846889952153,False
10,1,Kate Gosselin,0.07655502392344497,0.07655502392344497,0.07655502392344497,False
10,1,Jake Pavelka,0.09569377990430622,0.09569377990430622,0.09569377990430622,False
10,2,Aiden Turner,0.08636363636363636,0.07308086500750904,0.0797222506855727,False
10,2,Shannen Doherty,0.09090909090909091,0.05904821860166764,0.07497865475537928,True
10,2,Niecy Nash,0.09545454545454546,0.0869633936873561,0.09120896957095079,False
10,2,Buzz Aldrin,0.05454545454545454,0.08784556876061067,0.0711955116530326,False
10,2,Chad Ochocinco,0.07272727272727272,0.08491370512469357,0.07882048892598315,False
10,2,Evan Lysacek,0.10909090909090909,0.10996180271348471,0.10952635590219689,False
10,2,Pamela Anderson,0.1,0.10043544965032176,0.10021772482516089,False
10,2,Nicole Scherzinger,0.12727272727272726,0.12030562939992907,0.12378917833632816,False
10,2,Erin Andrews,0.10454545454545454,0.1008441864628264,0.10269482050414047,False
10,2,Kate Gosselin,0.06818181818181818,0.08133795731640842,0.0747598877491133,False
10,2,Jake Pavelka,0.09090909090909091,0.09526322327519267,0.0930861570921418,False
10,3,Aiden Turner,0.09852216748768473,0.08076173057007667,0.0896419490288807,False
10,3,Niecy Nash,0.10344827586206896,0.09383003921183328,0.09863915753695113,False
10,3,Buzz Aldrin,0.06403940886699508,0.09104939227322573,0.0775444005701104,True
10,3,Chad Ochocinco,0.09852216748768473,0.09151885794244942,0.09502051271506708,False
10,3,Evan Lysacek,0.12807881773399016,0.11697682395066201,0.12252782084232608,False
10,3,Pamela Anderson,0.10344827586206896,0.10607736281791295,0.10476281933999096,False
10,3,Nicole Scherzinger,0.11330049261083744,0.12503681864747324,0.11916865562915534,False
10,3,Erin Andrews,0.11330049261083744,0.10734459780604473,0.11032254520844109,False
10,3,Kate Gosselin,0.07389162561576355,0.08602903794496825,0.0799603317803659,False
10,3,Jake Pavelka,0.10344827586206896,0.10137533883535374,0.10241180734871136,False
10,4,Aiden Turner,0.0889487870619946,0.09063102477849816,0.08978990592024638,True
10,4,Niecy Nash,0.09703504043126684,0.10331926953478247,0.10017715498302465,False
10,4,Chad Ochocinco,0.11859838274932614,0.10317519024435932,0.11088678649684273,False
10,4,Evan Lysacek,0.14016172506738545,0.12827963939194065,0.13422068222966305,False
10,4,Pamela Anderson,0.12668463611859837,0.11714620574101085,0.12191542092980462,False
10,4,Nicole Scherzinger,0.1347708894878706,0.13511869576329602,0.13494479262558332,False
10,4,Erin Andrews,0.10512129380053908,0.11634109826210455,0.11073119603132181,False
10,4,Kate Gosselin,0.0862533692722372,0.09531986885605166,0.09078661906414442,False
10,4,Jake Pavelka,0.10242587601078167,0.11066900742795635,0.106547441719369,False
10,5,Niecy Nash,0.10404624277456648,0.11368433811075587,0.10886529044266118,False
10,5,Chad Ochocinco,0.10404624277456648,0.11355335692591853,0.1087997998502425,False
10,5,Evan Lysacek,0.15606936416184972,0.14110495808073129,0.1485871611212905,False
10,5,Pamela Anderson,0.12138728323699421,0.12783073833390773,0.12460901078545097,False
10,5,Nicole Scherzinger,0.1676300578034682,0.14837325420322706,0.15800165600334765,False
10,5,Erin Andrews,0.12716763005780346,0.12762430851785544,0.12739596928782945,False
10,5,Kate Gosselin,0.08670520231213873,0.10483569745708834,0.09577044988461353,True
10,5,Jake Pavelka,0.1329479768786127,0.12299334837051569,0.1279706626245642,False
10,6,Niecy Nash,0.12440137359311731,0.1303979259478572,0.12739964977048726,False
10,6,Chad Ochocinco,0.148325377166335,0.13036707354342145,0.13934622535487823,False
10,6,Evan Lysacek,0.12918703555466454,0.15358545877525684,0.14138624716496068,False
10,6,Pamela Anderson,0.14354019367528983,0.14287529001130408,0.14320774184329696,False
10,6,Nicole Scherzinger,0.17224890226905065,0.16417569664301673,0.1682122994560337,False
10,6,Erin Andrews,0.16267997069846646,0.1444643494722804,0.15357216008537344,False
10,6,Jake Pavelka,0.11961714704307622,0.13413420560686337,0.1268756763249698,True
10,7,Niecy Nash,0.15755627009646303,0.16127539339531657,0.1594158317458898,False
10,7,Chad Ochocinco,0.16720257234726688,0.15473868850722994,0.1609706304272484,False
10,7,Evan Lysacek,0.17363344051446947,0.1757084804226618,0.17467096046856562,False
10,7,Pamela Anderson,0.1639871382636656,0.1563156618804871,0.16015140007207634,True
10,7,Nicole Scherzinger,0.17363344051446947,0.1852309033818423,0.1794321719481559,False
10,7,Erin Andrews,0.1639871382636656,0.16673087241246243,0.16535900533806402,False
10,8,Niecy Nash,0.16996047430830039,0.19048597565821324,0.18022322498325682,True
10,8,Chad Ochocinco,0.17786561264822134,0.18526216559953632,0.18156388912387883,False
10,8,Evan Lysacek,0.20948616600790515,0.2072002085487994,0.20834318727835227,False
10,8,Nicole Scherzinger,0.233201581027668,0.21801290348339908,0.22560724225553352,False
10,8,Erin Andrews,0.20948616600790515,0.19903874671005206,0.2042624563589786,False
10,9,Chad Ochocinco,0.23008849557522124,0.23262955371647148,0.23135902464584635,True
10,9,Evan Lysacek,0.2610619469026549,0.2553889973769045,0.2582254721397797,False
10,9,Nicole Scherzinger,0.2610619469026549,0.2652187201456009,0.2631403335241279,False
10,9,Erin Andrews,0.24778761061946902,0.24676272876102318,0.2472751696902461,False
10,10,Evan Lysacek,0.325268368450467,0.3322354716875269,0.32875192006899695,False
10,10,Nicole Scherzinger,0.3481193038992962,0.34324894097456843,0.3456841224369323,False
10,10,Erin Andrews,0.32661232765023673,0.3245155873379048,0.32556395749407074,False
11,1,David Hasselhoff,0.06607929515418502,0.0640792889453583,0.06507929204977167,True
11,1,Florence Henderson,0.07929515418502203,0.07929515542678547,0.07929515480590375,False
11,1,Kyle Massey,0.1013215859030837,0.10132158714484713,0.10132158652396542,False
11,1,Jennifer Grey,0.10572687224669604,0.10572687348845947,0.10572687286757776,False
11,1,Rick Fox,0.09691629955947137,0.0969163008012348,0.09691630018035308,False
11,1,Kurt Warner,0.08370044052863436,0.08370044177039779,0.08370044114951608,False
11,1,Margaret Cho,0.06607929515418502,0.06707929267066293,0.06657929391242398,False
11,1,Michael Bolton,0.07048458149779736,0.07048458273956079,0.07048458211867908,False
11,1,Brandy,0.1013215859030837,0.10132158714484713,0.10132158652396542,False
11,1,The Situation,0.06607929515418502,0.06707929267066293,0.06657929391242398,False
11,1,Audrina Patridge,0.08370044052863436,0.08370044177039779,0.08370044114951608,False
11,1,Bristol Palin,0.07929515418502203,0.07929515542678546,0.07929515480590374,False
11,2,Florence Henderson,0.08597285067873303,0.08519802763660868,0.08558543915767086,False
11,2,Kyle Massey,0.09954751131221719,0.10645611652304597,0.10300181391763158,False
11,2,Jennifer Grey,0.1085972850678733,0.111283628997648,0.10994045703276065,False
11,2,Rick Fox,0.09502262443438914,0.10203995740303082,0.09853129091870998,False
11,2,Kurt Warner,0.09502262443438914,0.09002554011121072,0.09252408227279993,False
11,2,Margaret Cho,0.08144796380090498,0.07368134450457489,0.07756465415273994,False
11,2,Michael Bolton,0.05429864253393665,0.07430894262926643,0.06430379258160154,True
11,2,Brandy,0.09502262443438914,0.10604476317490827,0.1005336938046487,False
11,2,The Situation,0.08144796380090498,0.07368134450457489,0.07756465415273994,False
11,2,Audrina Patridge,0.10407239819004525,0.09084824680930513,0.09746032249967519,False
11,2,Bristol Palin,0.09954751131221719,0.08643208770582624,0.09298979950902171,False
11,3,Florence Henderson,0.09049773755656108,0.09243517786690579,0.09146645771173344,False
11,3,Kyle Massey,0.10407239819004525,0.11299477326787884,0.10853358572896205,False
11,3,Jennifer Grey,0.1085972850678733,0.11779477432580658,0.11319602969683995,False
11,3,Rick Fox,0.1085972850678733,0.10939143652923206,0.10899436079855268,False
11,3,Kurt Warner,0.10407239819004525,0.09805788563083424,0.10106514191043975,False
11,3,Margaret Cho,0.08144796380090498,0.0811427592293847,0.08129536151514484,True
11,3,Brandy,0.1085972850678733,0.11303216903769492,0.11081472705278411,False
11,3,The Situation,0.09049773755656108,0.08196546593356639,0.08623160174506374,False
11,3,Audrina Patridge,0.11764705882352941,0.10003986088034673,0.10884345985193808,False
11,3,Bristol Palin,0.08597285067873303,0.09314569729834975,0.08955927398854138,False
11,4,Florence Henderson,0.09776536312849161,0.10111597846774113,0.09944067079811637,False
11,4,Kyle Massey,0.11173184357541899,0.12107619978773246,0.11640402168157572,False
11,4,Jennifer Grey,0.1564245810055866,0.12950281325238447,0.14296369712898555,False
11,4,Rick Fox,0.10893854748603352,0.11754650310526353,0.11324252529564852,False
11,4,Kurt Warner,0.09497206703910614,0.10597359496780093,0.10047283100345353,False
11,4,Brandy,0.1340782122905028,0.12314168400321243,0.1286099481468576,False
11,4,The Situation,0.0782122905027933,0.08982050646490995,0.08401639848385162,True
11,4,Audrina Patridge,0.12849162011173185,0.1108226227539878,0.11965712143285982,False
11,4,Bristol Palin,0.0893854748603352,0.1010000971969674,0.0951927860286513,False
11,5,Florence Henderson,0.11538461538461539,0.10428789970049494,0.10983625754255516,True
11,5,Kyle Massey,0.10989010989010989,0.13051650359248385,0.12020330674129687,False
11,5,Jennifer Grey,0.13736263736263737,0.1404251106258757,0.13889387399425654,False
11,5,Rick Fox,0.13186813186813187,0.129054531530688,0.13046133169940993,False
11,5,Kurt Warner,0.13186813186813187,0.11853065103502959,0.12519939145158074,False
11,5,Brandy,0.14835164835164835,0.1356366869081797,0.14199416762991401,False
11,5,Audrina Patridge,0.12637362637362637,0.1224420880116776,0.12440785719265199,False
11,5,Bristol Palin,0.0989010989010989,0.11910652859557068,0.10900381374833479,False
11,6,Kyle Massey,0.14492754323323798,0.1453769923391505,0.14515226778619422,False
11,6,Jennifer Grey,0.14009709211577046,0.1539521477453107,0.14702461993054058,False
